train_loss,train_recon,train_kl,test_loss,test_recon,test_kl,kl_weight
0.1365732103586197,0.12336044386029243,1.3212766249974568,0.2445434182882309,0.19840331375598907,4.6140100955963135,1.0
0.18164228523770967,0.1683623194694519,1.327996810277303,0.2375916987657547,0.19147422909736633,4.6117472648620605,1.0
0.15703940888245901,0.14537079383929571,1.166861782471339,0.25981123000383377,0.21327629685401917,4.653493881225586,1.0
0.12645766014854112,0.11379227166374524,1.266538957754771,0.24027743190526962,0.19448890537023544,4.578852653503418,1.0
0.13407867774367332,0.12143656735618909,1.2642109394073486,0.26035361737012863,0.21424753963947296,4.610608339309692,1.0
0.12363748004039128,0.11114989717801411,1.248758335908254,0.25722671300172806,0.21083880215883255,4.638792037963867,1.0
0.15076700349648794,0.13767967373132706,1.3087331851323445,0.24175243079662323,0.19599226862192154,4.576016187667847,1.0
0.15555825953682265,0.14337974041700363,1.217851956685384,0.2503388226032257,0.20443706959486008,4.5901758670806885,1.0
0.1433381251990795,0.1317832184334596,1.1554907361666362,0.2530190125107765,0.2072477489709854,4.577126502990723,1.0
0.13506659989555678,0.12156647443771362,1.3500126004219055,0.2529902532696724,0.20765965431928635,4.533060312271118,1.0
